DapipId,AgencyId,AgencyName,ProgramId,ProgramName,SequentialId,InitialDateFlag,AccreditationDate,AccreditationStatus,ReviewDate,DepartmentDescription,AccreditationEndDate,EndingActionId
146171003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1975 12:00:00 AM,Accredited,,,,
146171017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171018,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171020,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171034,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171035,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171036,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171037,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171051,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171052,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171053,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171054,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146180008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180009,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180011,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146232002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1994 12:00:00 AM,Accredited,,,,
145770005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1960 12:00:00 AM,Accredited,12/01/2026,,,
145770018,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1960 12:00:00 AM,Accredited,12/01/2026,,,
145770019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1960 12:00:00 AM,Accredited,12/01/2026,,,
145770020,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1960 12:00:00 AM,Accredited,12/01/2026,,,
145789004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1934 12:00:00 AM,Accredited,12/02/2028,,,
145789005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1934 12:00:00 AM,Accredited,12/02/2028,,,
145789006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1934 12:00:00 AM,Accredited,12/02/2028,,,
145789007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1934 12:00:00 AM,Accredited,12/02/2028,,,
145813003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813020,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813021,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813022,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813023,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813036,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813037,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813038,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813039,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,06/01/2033,,,
145813053,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2028,,9/15/2023 12:00:00 AM,1
145813054,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2028,,5/27/2022 12:00:00 AM,1
145877011,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1951 12:00:00 AM,Accredited,06/09/2026,,,
145877012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1951 12:00:00 AM,Accredited,06/09/2026,,,
145877013,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1951 12:00:00 AM,Accredited,06/09/2026,,,
145877014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1951 12:00:00 AM,Accredited,06/09/2026,,,
145877015,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1951 12:00:00 AM,Accredited,06/09/2026,,,
145877028,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1951 12:00:00 AM,Accredited,06/09/2026,,,
145910002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910020,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910021,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145910022,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,06/09/2026,,,
145938012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1966 12:00:00 AM,Accredited,12/01/2025,,,
145938013,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1966 12:00:00 AM,Accredited,12/01/2025,,,
145938014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1966 12:00:00 AM,Accredited,12/01/2025,,,
145938015,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1966 12:00:00 AM,Accredited,12/01/2025,,,
145992010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1963 12:00:00 AM,Accredited,12/01/2029,,,
145992011,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1963 12:00:00 AM,Accredited,12/01/2029,,,
145992012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1963 12:00:00 AM,Accredited,12/01/2029,,,
145992013,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1963 12:00:00 AM,Accredited,12/01/2029,,11/10/2023 12:00:00 AM,1
146074002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1973 12:00:00 AM,Accredited,,,,
146074004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074018,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074020,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074021,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074035,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074036,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074037,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074038,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,12/01/2031,,2/4/2022 12:00:00 AM,1
146117004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1998 12:00:00 AM,Accredited,,,,
239062005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/3/2017 12:00:00 AM,Accredited,06/01/2032,,,
239062007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/3/2017 12:00:00 AM,Accredited,06/01/2032,,,
239062012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/3/2017 12:00:00 AM,Accredited,06/01/2032,,,
239062014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/3/2017 12:00:00 AM,Accredited,06/01/2032,,,
239062016,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/3/2017 12:00:00 AM,Accredited,06/01/2032,,,
235626005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2009 12:00:00 AM,Accredited,06/01/2034,,,
235626007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2009 12:00:00 AM,Accredited,06/01/2034,,,
235626014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2009 12:00:00 AM,Accredited,06/01/2034,,,
235626016,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2009 12:00:00 AM,Accredited,06/01/2034,,,
235626021,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2009 12:00:00 AM,Accredited,06/01/2034,,,
235626023,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2009 12:00:00 AM,Accredited,12/01/2029,,6/20/2018 12:00:00 AM,1
234474006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/2012 12:00:00 AM,Accredited,12/01/2026,,,
234474008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/2012 12:00:00 AM,Accredited,12/01/2026,,,
235583003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/2009 12:00:00 AM,Accredited,,,,
235583005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/2009 12:00:00 AM,Accredited,,,,
235583012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/2009 12:00:00 AM,Accredited,,,4/16/2020 12:00:00 AM,1
235583014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/2009 12:00:00 AM,Accredited,,,4/16/2020 12:00:00 AM,1
235583021,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,7/1/2014 12:00:00 AM,Accredited,06/11/2029,,,
